=~=~=~=~=~=~=~=~=~=~=~= MobaXterm log 2026.06.02 11:00:08 =~=~=~=~=~=~=~=~=~=~=~=
{"fn":124742,"r0":0.580012,"r1":1.223438,"r2":3.848853}
{"fn":124743,"r0":0.592964,"r1":1.235870,"r2":3.849322}
{"fn":124744,"r0":0.611468,"r1":1.365948,"r2":3.865675}
{"fn":124745,"r0":0.603190,"r1":1.276851,"r2":1.281767}
{"fn":124746,"r0":0.618604,"r1":1.288648,"r2":3.879342}
{"fn":124747,"r0":0.622684,"r1":1.312294,"r2":2.003695}
{"fn":124748,"r0":0.641397,"r1":0.698987,"r2":1.328542}
{"fn":124749,"r0":0.655274,"r1":1.351559,"r2":2.052812}
{"fn":124750,"r0":0.661599,"r1":1.371068,"r2":2.079356}
{"fn":124751,"r0":0.669179,"r1":1.384560,"r2":2.106458}
{"fn":124752,"r0":0.677605,"r1":1.399641,"r2":2.136822}
{"fn":124753,"r0":0.680709,"r1":1.419177,"r2":2.931288}
{"fn":124754,"r0":0.687270,"r1":1.446585,"r2":2.189845}
{"fn":124755,"r0":0.696270,"r1":0.698987,"r2":1.460869}
{"fn":124756,"r0":0.714420,"r1":1.468749,"r2":2.239146}
{"fn":124757,"r0":0.723405,"r1":1.480414,"r2":2.263312}
{"fn":124758,"r0":0.737578,"r1":0.743816,"r2":1.496218}
{"fn":124759,"r0":0.726225,"r1":1.516329,"r2":2.956662}
{"fn":124760,"r0":0.732950,"r1":0.904728,"r2":1.539063}
{"fn":124761,"r0":0.751477,"r1":0.966383,"r2":1.557980}
{"fn":124762,"r0":0.759673,"r1":1.576559,"r2":2.402380}
{"fn":124763,"r0":0.774908,"r1":1.592999,"r2":2.435210}
{"fn":124764,"r0":0.791405,"r1":1.617486,"r2":2.458175}
{"fn":124765,"r0":0.796401,"r1":1.634183,"r2":2.481811}
{"fn":124766,"r0":0.806896,"r1":1.659275,"r2":2.513920}
{"fn":124767,"r0":0.812382,"r1":1.674468,"r2":2.538238}
{"fn":124768,"r0":0.816696,"r1":1.689333,"r2":2.561648}
{"fn":124769,"r0":0.823460,"r1":1.711265,"r2":2.581758}
{"fn":124770,"r0":0.834452,"r1":1.724837,"r2":2.607475}
{"fn":124771,"r0":0.837554,"r1":1.739100,"r2":2.633043}
{"fn":124772,"r0":0.848565,"r1":1.106270,"r2":1.754342}
{"fn":124773,"r0":0.838457,"r1":1.776092,"r2":2.680505}
{"fn":124774,"r0":0.849358,"r1":0.878303,"r2":1.784307}
{"fn":124775,"r0":0.863533,"r1":1.591235,"r2":1.799394}
{"fn":124776,"r0":0.870575,"r1":1.811382,"r2":2.745498}
{"fn":124777,"r0":0.882583,"r1":1.050847,"r2":1.825393}
{"fn":124778,"r0":0.899313,"r1":1.099113,"r2":1.838929}
{"fn":124779,"r0":0.905019,"r1":1.849753,"r2":2.804515}
{"fn":124780,"r0":0.910050,"r1":1.072409,"r2":1.863897}
{"fn":124781,"r0":0.917026,"r1":1.874578,"r2":1.874578}
{"fn":124782,"r0":0.922987,"r1":1.630597,"r2":1.887554}
{"fn":124783,"r0":0.924441,"r1":1.117782,"r2":1.896088}
{"fn":124784,"r0":0.927068,"r1":1.098358,"r2":1.906170}
{"fn":124785,"r0":0.933945,"r1":1.917467,"r2":2.897464}
{"fn":124786,"r0":0.939171,"r1":1.922570,"r2":3.073513}
{"fn":124787,"r0":0.939585,"r1":1.909203,"r2":1.932708}
{"fn":124788,"r0":0.943805,"r1":1.942060,"r2":2.945680}
{"fn":124789,"r0":0.951510,"r1":1.103717,"r2":1.951231}
{"fn":124790,"r0":0.954013,"r1":1.076981,"r2":1.957470}
{"fn":124791,"r0":0.953510,"r1":1.157025,"r2":1.965667}
{"fn":124792,"r0":0.953374,"r1":1.974188,"r2":3.077627}
{"fn":124793,"r0":0.954148,"r1":1.981266,"r2":2.811910}
{"fn":124794,"r0":0.957113,"r1":1.872097,"r2":1.989307}
{"fn":124795,"r0":0.961150,"r1":1.676267,"r2":1.995256}
{"fn":124796,"r0":0.967458,"r1":2.000186,"r2":3.022124}
{"fn":124797,"r0":0.971836,"r1":1.691972,"r2":2.005620}
{"fn":124798,"r0":0.976645,"r1":1.090314,"r2":2.009830}
{"fn":124799,"r0":0.978734,"r1":1.692648,"r2":2.013362}
{"fn":124800,"r0":0.980159,"r1":2.016636,"r2":3.079509}
{"fn":124801,"r0":0.981278,"r1":1.688768,"r2":2.019399}
{"fn":124802,"r0":0.982107,"r1":1.189196,"r2":2.021534}
{"fn":124803,"r0":0.982865,"r1":2.024809,"r2":3.088252}
{"fn":124804,"r0":0.983467,"r1":2.024572,"r2":3.089588}
{"fn":124805,"r0":0.984360,"r1":2.028096,"r2":3.096590}
{"fn":124806,"r0":0.985068,"r1":1.698837,"r2":2.027884}
{"fn":124807,"r0":0.985228,"r1":1.998862,"r2":2.027365}
{"fn":124808,"r0":0.985066,"r1":1.998863,"r2":2.027850}
{"fn":124809,"r0":0.984944,"r1":1.998863,"r2":2.027512}
{"fn":124810,"r0":0.985333,"r1":1.998863,"r2":2.027862}
{"fn":124811,"r0":0.985616,"r1":1.998863,"r2":2.027375}
{"fn":124812,"r0":0.985574,"r1":1.998863,"r2":2.027499}
{"fn":124813,"r0":0.985321,"r1":1.998862,"r2":2.027529}
{"fn":124814,"r0":0.985110,"r1":1.699651,"r2":2.027698}
{"fn":124815,"r0":0.985306,"r1":1.998862,"r2":2.027105}
{"fn":124816,"r0":0.985314,"r1":1.699579,"r2":2.027504}
{"fn":124817,"r0":0.985508,"r1":1.699674,"r2":2.027441}
{"fn":124818,"r0":0.985544,"r1":1.700177,"r2":2.027549}
{"fn":124819,"r0":0.985477,"r1":1.700175,"r2":2.027722}
{"fn":124820,"r0":0.985120,"r1":1.998862,"r2":2.027548}
{"fn":124821,"r0":0.985323,"r1":1.998862,"r2":2.027376}
{"fn":124822,"r0":0.985308,"r1":1.998862,"r2":2.027656}
{"fn":124823,"r0":0.985186,"r1":1.699197,"r2":2.027325}
{"fn":124824,"r0":0.985430,"r1":1.700765,"r2":2.027777}
{"fn":124825,"r0":0.985041,"r1":1.699468,"r2":2.027399}
{"fn":124826,"r0":0.984975,"r1":1.699966,"r2":2.027752}
{"fn":124827,"r0":0.985109,"r1":1.998862,"r2":2.027424}
{"fn":124828,"r0":0.985507,"r1":1.998862,"r2":2.027795}
{"fn":124829,"r0":0.985658,"r1":1.998862,"r2":2.027710}
{"fn":124830,"r0":0.985389,"r1":1.700220,"r2":2.027624}
{"fn":124831,"r0":0.985165,"r1":1.700058,"r2":2.027703}
{"fn":124832,"r0":0.985173,"r1":1.699791,"r2":2.027138}
{"fn":124833,"r0":0.985096,"r1":1.699126,"r2":2.027758}
{"fn":124834,"r0":0.985123,"r1":1.699350,"r2":2.027277}
{"fn":124835,"r0":0.985248,"r1":1.699309,"r2":2.027066}
{"fn":124836,"r0":0.985108,"r1":1.699929,"r2":2.027313}
{"fn":124837,"r0":0.985171,"r1":1.998862,"r2":2.027519}
{"fn":124838,"r0":0.985187,"r1":1.998862,"r2":2.027511}
{"fn":124839,"r0":0.985237,"r1":1.998862,"r2":2.027822}
{"fn":124840,"r0":0.985182,"r1":1.700110,"r2":2.027360}
{"fn":124841,"r0":0.985252,"r1":1.699815,"r2":2.027905}
{"fn":124842,"r0":0.985202,"r1":1.998862,"r2":2.027550}
{"fn":124843,"r0":0.985219,"r1":1.998862,"r2":2.027442}
{"fn":124844,"r0":0.985228,"r1":1.700098,"r2":2.027263}
{"fn":124845,"r0":0.985192,"r1":1.998862,"r2":2.027548}
{"fn":124846,"r0":0.985160,"r1":1.998862,"r2":2.027864}
{"fn":124847,"r0":0.985220,"r1":1.998862,"r2":2.027326}
{"fn":124848,"r0":0.985256,"r1":1.998862,"r2":2.027215}
{"fn":124849,"r0":0.985150,"r1":1.998862,"r2":2.027689}
{"fn":124850,"r0":0.985309,"r1":1.998862,"r2":2.027469}
{"fn":124851,"r0":0.985323,"r1":1.998862,"r2":2.028047}
{"fn":124852,"r0":0.985196,"r1":1.998862,"r2":2.027920}
{"fn":124853,"r0":0.985382,"r1":1.998862,"r2":2.027585}
{"fn":124854,"r0":0.985315,"r1":1.998862,"r2":2.027703}
{"fn":124855,"r0":0.985388,"r1":1.998862,"r2":2.027545}
{"fn":124856,"r0":0.985253,"r1":1.698948,"r2":2.027742}
{"fn":124857,"r0":0.985247,"r1":1.699660,"r2":2.028045}
{"fn":124858,"r0":0.985241,"r1":1.700240,"r2":2.027834}
{"fn":124859,"r0":0.985284,"r1":1.998862,"r2":2.027487}
{"fn":124860,"r0":0.985417,"r1":1.700309,"r2":2.027662}
{"fn":124861,"r0":0.985527,"r1":1.998862,"r2":2.027771}
{"fn":124862,"r0":0.985556,"r1":1.998862,"r2":2.027381}
{"fn":124863,"r0":0.985630,"r1":1.700487,"r2":2.027397}
{"fn":124864,"r0":0.985517,"r1":1.700277,"r2":2.027269}
{"fn":124865,"r0":0.985321,"r1":1.700550,"r2":2.027569}
{"fn":124866,"r0":0.985264,"r1":1.700589,"r2":2.027497}
{"fn":124867,"r0":0.985192,"r1":1.700663,"r2":2.027201}
{"fn":124868,"r0":0.985248,"r1":1.700850,"r2":2.027814}
{"fn":124869,"r0":0.985282,"r1":1.700574,"r2":2.028066}
{"fn":124870,"r0":0.985303,"r1":1.700277,"r2":2.027897}
{"fn":124871,"r0":0.985395,"r1":1.700131,"r2":2.027891}
{"fn":124872,"r0":0.985595,"r1":1.699379,"r2":2.027243}
{"fn":124873,"r0":0.985611,"r1":1.699287,"r2":2.027663}
{"fn":124874,"r0":0.985573,"r1":1.698509,"r2":2.027896}
{"fn":124875,"r0":0.985491,"r1":1.697655,"r2":2.027193}
{"fn":124876,"r0":0.985501,"r1":1.697289,"r2":2.027580}
{"fn":124877,"r0":0.985254,"r1":1.697319,"r2":2.027389}
{"fn":124878,"r0":0.985138,"r1":1.697571,"r2":2.027249}
{"fn":124879,"r0":0.985056,"r1":1.696689,"r2":2.027451}
{"fn":124880,"r0":0.984332,"r1":1.699263,"r2":2.026348}
{"fn":124881,"r0":0.984462,"r1":1.012791,"r2":2.023827}
{"fn":124882,"r0":0.984192,"r1":2.021678,"r2":2.809128}
{"fn":124883,"r0":0.984073,"r1":1.192338,"r2":2.019944}
{"fn":124884,"r0":0.982729,"r1":2.016127,"r2":2.799526}
{"fn":124885,"r0":0.981604,"r1":1.012791,"r2":2.013115}
{"fn":124886,"r0":0.979922,"r1":1.012791,"r2":2.009542}
{"fn":124887,"r0":0.976315,"r1":1.089423,"r2":2.005549}
{"fn":124888,"r0":0.973261,"r1":1.687793,"r2":2.001856}
{"fn":124889,"r0":0.970137,"r1":1.683919,"r2":1.996127}
{"fn":124890,"r0":0.968421,"r1":1.673957,"r2":1.990770}
{"fn":124891,"r0":0.965896,"r1":1.984531,"r2":2.805116}
{"fn":124892,"r0":0.963732,"r1":1.978024,"r2":3.289095}
{"fn":124893,"r0":0.961225,"r1":1.971541,"r2":2.980949}
{"fn":124894,"r0":0.960379,"r1":1.137863,"r2":1.963997}
{"fn":124895,"r0":0.952055,"r1":1.109095,"r2":1.953981}
{"fn":124896,"r0":0.942967,"r1":1.943356,"r2":2.945515}
{"fn":124897,"r0":0.937646,"r1":1.934061,"r2":2.937723}
{"fn":124898,"r0":0.937381,"r1":1.647293,"r2":1.923762}
{"fn":124899,"r0":0.934645,"r1":1.917859,"r2":3.874027}
{"fn":124900,"r0":0.926940,"r1":0.926940,"r2":1.906045}
{"fn":124901,"r0":0.922841,"r1":1.641084,"r2":1.897356}
{"fn":124902,"r0":0.924952,"r1":1.888608,"r2":3.059705}
{"fn":124903,"r0":0.920843,"r1":1.635116,"r2":1.877290}
{"fn":124904,"r0":0.912616,"r1":0.923133,"r2":1.867279}
{"fn":124905,"r0":0.904277,"r1":1.102957,"r2":1.855105}
{"fn":124906,"r0":0.899617,"r1":0.923133,"r2":1.845757}
{"fn":124907,"r0":0.889121,"r1":1.145846,"r2":1.832283}
{"fn":124908,"r0":0.874888,"r1":1.817598,"r2":2.751842}
{"fn":124909,"r0":0.873754,"r1":1.801625,"r2":2.733830}
{"fn":124910,"r0":0.862745,"r1":1.788619,"r2":2.703433}
{"fn":124911,"r0":0.855754,"r1":1.773880,"r2":3.025797}
{"fn":124912,"r0":0.853711,"r1":1.019873,"r2":1.760292}
{"fn":124913,"r0":0.841045,"r1":1.749662,"r2":2.642868}
{"fn":124914,"r0":0.830214,"r1":1.726895,"r2":2.615839}
{"fn":124915,"r0":0.819676,"r1":1.718316,"r2":2.592740}
{"fn":124916,"r0":0.825806,"r1":1.694075,"r2":2.567422}
{"fn":124917,"r0":0.807441,"r1":1.679647,"r2":2.539001}
{"fn":124918,"r0":0.809570,"r1":1.668682,"r2":2.517399}
{"fn":124919,"r0":0.800895,"r1":1.652369,"r2":2.488597}
{"fn":124920,"r0":0.796284,"r1":1.629512,"r2":2.987398}
{"fn":124921,"r0":0.779140,"r1":1.604325,"r2":2.436104}
{"fn":124922,"r0":0.768363,"r1":0.788646,"r2":1.586244}
{"fn":124923,"r0":0.748046,"r1":1.550569,"r2":1.571386}
{"fn":124924,"r0":0.738989,"r1":0.743816,"r2":1.553537}
{"fn":124925,"r0":0.735016,"r1":1.533557,"r2":2.969098}
{"fn":124926,"r0":0.714071,"r1":1.516007,"r2":2.310814}
{"fn":124927,"r0":0.725384,"r1":1.500896,"r2":2.267984}
{"fn":124928,"r0":0.720691,"r1":1.483806,"r2":2.958905}
{"fn":124929,"r0":0.707635,"r1":0.707635,"r2":1.460059}
{"fn":124930,"r0":0.698310,"r1":1.440690,"r2":2.190852}
{"fn":124931,"r0":0.679127,"r1":1.427074,"r2":2.170637}
{"fn":124932,"r0":0.672715,"r1":1.410630,"r2":2.138231}
{"fn":124933,"r0":0.667545,"r1":1.392682,"r2":2.112170}
{"fn":124934,"r0":0.661435,"r1":1.368841,"r2":2.083189}
{"fn":124935,"r0":0.651612,"r1":1.351299,"r2":2.063252}
{"fn":124936,"r0":0.640649,"r1":1.338720,"r2":3.902218}
{"fn":124937,"r0":0.628060,"r1":1.322180,"r2":1.326597}
{"fn":124938,"r0":0.625471,"r1":1.302156,"r2":3.878055}
{"fn":124939,"r0":0.618879,"r1":1.285173,"r2":3.874398}
{"fn":124940,"r0":0.611803,"r1":1.267502,"r2":3.861147}
{"fn":124941,"r0":0.598402,"r1":1.244267,"r2":3.861290}
{"fn":124942,"r0":0.587777,"r1":1.229514,"r2":3.850312}
{"fn":124943,"r0":0.564419,"r1":1.208673,"r2":3.847359}
{"fn":124944,"r0":0.564898,"r1":1.195357,"r2":3.833732}
{"fn":124945,"r0":0.558361,"r1":1.174269,"r2":3.831207}
{"fn":124946,"r0":0.549729,"r1":1.153119,"r2":3.827502}
{"fn":124947,"r0":0.549878,"r1":1.133816,"r2":1.743029}
{"fn":124948,"r0":0.539570,"r1":1.116986,"r2":3.813219}
{"fn":124949,"r0":0.516808,"r1":1.102681,"r2":1.692431}
{"fn":124950,"r0":0.518125,"r1":1.083371,"r2":3.799119}
{"fn":124951,"r0":0.509103,"r1":1.067125,"r2":1.637039}
{"fn":124952,"r0":0.499000,"r1":1.044140,"r2":1.614218}
{"fn":124953,"r0":0.487356,"r1":1.029187,"r2":1.584506}
{"fn":124954,"r0":0.479861,"r1":1.014486,"r2":1.557935}
{"fn":124955,"r0":0.468391,"r1":0.988680,"r2":1.528809}
{"fn":124956,"r0":0.460216,"r1":0.979179,"r2":1.499885}
{"fn":124957,"r0":0.457502,"r1":0.474841,"r2":0.964497}
{"fn":124958,"r0":0.446040,"r1":0.949085,"r2":1.441369}
{"fn":124959,"r0":0.431634,"r1":0.936252,"r2":1.419289}
{"fn":124960,"r0":0.512897,"r1":0.512897,"r2":0.917184}
{"fn":124961,"r0":0.417898,"r1":0.894455,"r2":1.366372}
{"fn":124962,"r0":0.408001,"r1":0.878027,"r2":1.340975}
{"fn":124963,"r0":0.402186,"r1":0.402186,"r2":0.858270}
{"fn":124964,"r0":0.391429,"r1":0.831583,"r2":1.290515}
{"fn":124965,"r0":0.373235,"r1":1.274801,"r2":3.881762}
{"fn":124966,"r0":0.376701,"r1":1.244151,"r2":3.881068}
{"fn":124967,"r0":0.802109,"r1":3.688717,"r2":3.871683}
{"fn":124968,"r0":0.351902,"r1":0.783430,"r2":3.865598}
{"fn":124969,"r0":0.343677,"r1":0.762672,"r2":3.842079}
{"fn":124970,"r0":0.340749,"r1":0.742563,"r2":3.852538}
{"fn":124971,"r0":0.724682,"r1":3.665070,"r2":3.840919}
{"fn":124972,"r0":0.318727,"r1":0.703214,"r2":1.072425}
{"fn":124973,"r0":0.321876,"r1":0.681506,"r2":1.043097}
{"fn":124974,"r0":0.298086,"r1":0.298086,"r2":0.665847}
{"fn":124975,"r0":0.294238,"r1":0.647236,"r2":0.994653}
{"fn":124976,"r0":0.285982,"r1":0.631724,"r2":0.971299}
{"fn":124977,"r0":0.278687,"r1":0.613119,"r2":0.943854}
{"fn":124978,"r0":0.269073,"r1":0.583626,"r2":3.621157}
{"fn":124979,"r0":0.259565,"r1":0.568981,"r2":3.607183}
{"fn":124980,"r0":0.253406,"r1":1.183180,"r2":3.919574}
{"fn":124981,"r0":0.241097,"r1":0.533984,"r2":1.150888}
{"fn":124982,"r0":0.234618,"r1":0.522148,"r2":1.128421}
{"fn":124983,"r0":0.227959,"r1":0.517240,"r2":0.865106}
{"fn":124984,"r0":0.218971,"r1":0.331485,"r2":0.786551}
{"fn":124985,"r0":0.212182,"r1":0.480422,"r2":0.480422}
{"fn":124986,"r0":0.206807,"r1":0.468071,"r2":0.982441}
{"fn":124987,"r0":0.194707,"r1":0.455333,"r2":0.957487}
{"fn":124988,"r0":0.193447,"r1":0.939173,"r2":3.568898}
{"fn":124989,"r0":0.182740,"r1":0.441445,"r2":0.906967}
{"fn":124990,"r0":0.181526,"r1":0.434577,"r2":3.551810}
{"fn":124991,"r0":0.174151,"r1":0.866403,"r2":3.548995}
{"fn":124992,"r0":0.168072,"r1":0.421705,"r2":3.544963}
{"fn":124993,"r0":0.161000,"r1":0.407231,"r2":0.612984}
{"fn":124994,"r0":0.157492,"r1":0.395074,"r2":0.606794}
{"fn":124995,"r0":0.154649,"r1":0.281764,"r2":0.413104}
{"fn":124996,"r0":0.148770,"r1":0.569681,"r2":0.745373}
{"fn":124997,"r0":0.145990,"r1":0.294704,"r2":3.534224}
{"fn":124998,"r0":0.139052,"r1":0.525824,"r2":0.730069}
{"fn":124999,"r0":0.133158,"r1":0.333392,"r2":0.531737}
{"fn":125000,"r0":0.132166,"r1":0.332599,"r2":0.332599}
{"fn":125001,"r0":0.124462,"r1":0.255137,"r2":0.255137}
{"fn":125002,"r0":0.126181,"r1":0.323087,"r2":0.323087}
{"fn":125003,"r0":0.117517,"r1":0.316021,"r2":0.498525}
{"fn":125004,"r0":0.115585,"r1":0.262340,"r2":0.494526}
{"fn":125005,"r0":0.108758,"r1":0.297348,"r2":0.801515}
{"fn":125006,"r0":0.107650,"r1":0.328407,"r2":0.476361}
{"fn":125007,"r0":0.111255,"r1":0.466685,"r2":0.780792}
{"fn":125008,"r0":0.108323,"r1":0.258333,"r2":0.460064}
{"fn":125009,"r0":0.110752,"r1":0.320998,"r2":0.754481}
{"fn":125010,"r0":0.104372,"r1":0.289430,"r2":0.444010}
{"fn":125011,"r0":0.105890,"r1":0.250261,"r2":0.435892}
{"fn":125012,"r0":0.100863,"r1":0.436566,"r2":0.636505}
{"fn":125013,"r0":0.102939,"r1":0.442779,"r2":3.484764}
{"fn":125014,"r0":0.101873,"r1":0.298018,"r2":0.422050}
{"fn":125015,"r0":0.099257,"r1":0.422246,"r2":0.742594}
{"fn":125016,"r0":0.096933,"r1":0.415680,"r2":0.713052}
{"fn":125017,"r0":0.098110,"r1":0.425122,"r2":0.699803}
{"fn":125018,"r0":0.098043,"r1":0.423794,"r2":0.703866}
{"fn":125019,"r0":0.097703,"r1":0.420639,"r2":0.707118}
{"fn":125020,"r0":0.097444,"r1":0.411449,"r2":0.711205}
{"fn":125021,"r0":0.097025,"r1":0.413027,"r2":0.711943}
{"fn":125022,"r0":0.096653,"r1":0.413944,"r2":0.718037}
{"fn":125023,"r0":0.096855,"r1":0.416535,"r2":0.604633}
{"fn":125024,"r0":0.097180,"r1":0.418406,"r2":0.730215}
{"fn":125025,"r0":0.096883,"r1":0.416694,"r2":0.725958}
{"fn":125026,"r0":0.097491,"r1":0.419333,"r2":0.732737}
{"fn":125027,"r0":0.097201,"r1":0.417807,"r2":0.730690}
{"fn":125028,"r0":0.097552,"r1":0.419657,"r2":0.732700}
{"fn":125029,"r0":0.097369,"r1":0.418322,"r2":0.731074}
{"fn":125030,"r0":0.097014,"r1":0.417758,"r2":0.728476}
{"fn":125031,"r0":0.097224,"r1":0.418675,"r2":0.729441}
{"fn":125032,"r0":0.096937,"r1":0.416672,"r2":0.726615}
{"fn":125033,"r0":0.097426,"r1":0.419174,"r2":0.731735}
{"fn":125034,"r0":0.097300,"r1":0.417852,"r2":0.730258}
{"fn":125035,"r0":0.097577,"r1":0.419175,"r2":0.732705}
{"fn":125036,"r0":0.097393,"r1":0.418553,"r2":0.731473}
{"fn":125037,"r0":0.097206,"r1":0.417767,"r2":0.729558}
{"fn":125038,"r0":0.097142,"r1":0.418250,"r2":0.729611}
{"fn":125039,"r0":0.096870,"r1":0.417092,"r2":0.727859}
{"fn":125040,"r0":0.097233,"r1":0.418549,"r2":0.730019}
{"fn":125041,"r0":0.097306,"r1":0.418387,"r2":0.730793}
{"fn":125042,"r0":0.097433,"r1":0.419041,"r2":0.732410}
{"fn":125043,"r0":0.097453,"r1":0.418965,"r2":0.731502}
{"fn":125044,"r0":0.097221,"r1":0.418333,"r2":0.729885}
{"fn":125045,"r0":0.097104,"r1":0.418133,"r2":0.729453}
{"fn":125046,"r0":0.097035,"r1":0.417616,"r2":0.728221}
{"fn":125047,"r0":0.097104,"r1":0.418341,"r2":0.729169}
{"fn":125048,"r0":0.097178,"r1":0.418593,"r2":0.730293}
{"fn":125049,"r0":0.097334,"r1":0.418757,"r2":0.731954}
{"fn":125050,"r0":0.097391,"r1":0.418623,"r2":0.732169}
{"fn":125051,"r0":0.097206,"r1":0.418506,"r2":0.730513}
{"fn":125052,"r0":0.097121,"r1":0.418206,"r2":0.729566}
{"fn":125053,"r0":0.096984,"r1":0.417845,"r2":0.728925}
{"fn":125054,"r0":0.097094,"r1":0.417946,"r2":0.729352}
{"fn":125055,"r0":0.097132,"r1":0.418120,"r2":0.730134}
{"fn":125056,"r0":0.097227,"r1":0.418810,"r2":0.731669}
{"fn":125057,"r0":0.097389,"r1":0.419104,"r2":0.732356}
{"fn":125058,"r0":0.097290,"r1":0.418582,"r2":0.731155}
{"fn":125059,"r0":0.097142,"r1":0.418384,"r2":0.729783}
{"fn":125060,"r0":0.096961,"r1":0.417809,"r2":0.728827}
{"fn":125061,"r0":0.096993,"r1":0.418225,"r2":0.728437}
{"fn":125062,"r0":0.097170,"r1":0.418707,"r2":0.729521}
{"fn":125063,"r0":0.097234,"r1":0.418660,"r2":0.730618}
{"fn":125064,"r0":0.097415,"r1":0.419176,"r2":0.731356}
{"fn":125065,"r0":0.097268,"r1":0.418866,"r2":0.730665}
{"fn":125066,"r0":0.097238,"r1":0.418706,"r2":0.729908}
{"fn":125067,"r0":0.097020,"r1":0.418015,"r2":0.728536}
{"fn":125068,"r0":0.096985,"r1":0.418123,"r2":0.729093}
{"fn":125069,"r0":0.097083,"r1":0.418539,"r2":0.729206}
{"fn":125070,"r0":0.097262,"r1":0.418705,"r2":0.730457}
{"fn":125071,"r0":0.097318,"r1":0.418619,"r2":0.731048}
{"fn":125072,"r0":0.097308,"r1":0.419483,"r2":0.731458}
{"fn":125073,"r0":0.097149,"r1":0.418446,"r2":0.729829}
{"fn":125074,"r0":0.097039,"r1":0.418499,"r2":0.729082}
{"fn":125075,"r0":0.097016,"r1":0.418293,"r2":0.728842}
{"fn":125076,"r0":0.097051,"r1":0.418785,"r2":0.728848}
{"fn":125077,"r0":0.097115,"r1":0.419138,"r2":0.729938}
{"fn":125078,"r0":0.097239,"r1":0.419227,"r2":0.730662}
{"fn":125079,"r0":0.097278,"r1":0.419204,"r2":0.731242}
{"fn":125080,"r0":0.097138,"r1":0.418695,"r2":0.730300}
{"fn":125081,"r0":0.097089,"r1":0.418688,"r2":0.729270}
{"fn":125082,"r0":0.096967,"r1":0.418152,"r2":0.728945}
{"fn":125083,"r0":0.097003,"r1":0.418248,"r2":0.729586}
{"fn":125084,"r0":0.097186,"r1":0.418619,"r2":0.730994}
{"fn":125085,"r0":0.097268,"r1":0.419093,"r2":0.731767}
{"fn":125086,"r0":0.097416,"r1":0.419404,"r2":0.732427}
{"fn":125087,"r0":0.097274,"r1":0.419259,"r2":0.731575}
{"fn":125088,"r0":0.097634,"r1":0.419700,"r2":0.733767}
{"fn":125089,"r0":0.098889,"r1":0.422125,"r2":0.741492}
{"fn":125090,"r0":0.101369,"r1":0.300361,"r2":0.424557}
{"fn":125091,"r0":0.101646,"r1":0.431451,"r2":0.605008}
{"fn":125092,"r0":0.104523,"r1":0.262845,"r2":0.432363}
{"fn":125093,"r0":0.105441,"r1":0.449363,"r2":0.629227}
{"fn":125094,"r0":0.111486,"r1":0.454098,"r2":0.753164}
{"fn":125095,"r0":0.105198,"r1":0.449808,"r2":0.754127}
{"fn":125096,"r0":0.112277,"r1":0.461461,"r2":0.461461}
{"fn":125097,"r0":0.115699,"r1":0.355633,"r2":0.473911}
{"fn":125098,"r0":0.123436,"r1":0.355941,"r2":0.485257}
{"fn":125099,"r0":0.114686,"r1":0.291091,"r2":0.486243}
{"fn":125100,"r0":0.122157,"r1":0.249667,"r2":0.500053}
{"fn":125101,"r0":0.118764,"r1":0.321792,"r2":0.512124}
{"fn":125102,"r0":0.332118,"r1":0.332118,"r2":0.695564}
{"fn":125103,"r0":0.128562,"r1":0.258967,"r2":0.708969}
{"fn":125104,"r0":0.131455,"r1":0.330947,"r2":0.719161}
{"fn":125105,"r0":0.132890,"r1":0.534922,"r2":0.725721}
{"fn":125106,"r0":0.142020,"r1":0.293842,"r2":0.732684}
{"fn":125107,"r0":0.149321,"r1":0.561221,"r2":0.731447}
{"fn":125108,"r0":0.151388,"r1":0.366191,"r2":3.537602}
{"fn":125109,"r0":0.153038,"r1":0.386620,"r2":0.598935}
{"fn":125110,"r0":0.158602,"r1":0.403706,"r2":0.616445}
{"fn":125111,"r0":0.167114,"r1":0.407830,"r2":0.629770}
{"fn":125112,"r0":0.174481,"r1":0.436370,"r2":0.627085}
{"fn":125113,"r0":0.180258,"r1":0.205865,"r2":0.660088}
{"fn":125114,"r0":0.188752,"r1":0.440138,"r2":3.552659}
{"fn":125115,"r0":0.187175,"r1":0.457072,"r2":0.704189}
{"fn":125116,"r0":0.199593,"r1":0.453579,"r2":0.947134}
{"fn":125117,"r0":0.194668,"r1":0.473050,"r2":0.980717}
{"fn":125118,"r0":0.205116,"r1":0.472874,"r2":1.004885}
{"fn":125119,"r0":0.213187,"r1":0.493789,"r2":0.780122}
{"fn":125120,"r0":0.223624,"r1":0.796516,"r2":3.593495}
{"fn":125121,"r0":0.227955,"r1":0.512158,"r2":0.825815}
{"fn":125122,"r0":0.237539,"r1":0.528245,"r2":1.139014}
{"fn":125123,"r0":0.247417,"r1":0.881466,"r2":1.168641}
{"fn":125124,"r0":0.255592,"r1":1.202550,"r2":3.606224}
{"fn":125125,"r0":0.266808,"r1":0.576100,"r2":1.231905}
{"fn":125126,"r0":0.273839,"r1":0.597256,"r2":3.620435}
{"fn":125127,"r0":0.278200,"r1":0.620897,"r2":3.795660}
{"fn":125128,"r0":0.289817,"r1":0.295524,"r2":0.640626}
