pc_time,fn,r0_raw,r0_hampel_gate,r0_filtered_ewma,r1,r2,glitch_flag,N,alpha,k1
2026/6/16 14:19,552,1.371382,1.371382,1.390354,1.371382,1.371725,0,7,0.4,3
2026/6/16 14:19,553,1.371357,1.371357,1.382755,1.371382,1.371382,0,7,0.4,3
2026/6/16 14:19,554,1.371382,1.371382,1.378206,1.371382,1.371879,0,7,0.4,3
2026/6/16 14:19,555,1.371382,1.371382,1.375476,1.371382,1.375286,0,7,0.4,3
2026/6/16 14:19,556,1.371382,1.371382,1.373839,1.371382,1.375262,0,7,0.4,3
2026/6/16 14:19,557,1.371382,1.371382,1.372856,1.371382,1.376108,0,7,0.4,3
2026/6/16 14:19,558,0.250651,1.371382,1.372266,0.250651,0.252411,1,7,0.4,3
2026/6/16 14:19,559,0.24869,1.371382,1.371913,0.250651,0.250651,1,7,0.4,3
2026/6/16 14:19,560,0.29548,1.371382,1.3717,0.29548,0.30587,1,7,0.4,3
2026/6/16 14:19,561,0.29548,0.29548,0.941212,0.29548,0.305587,0,7,0.4,3
2026/6/16 14:19,562,0.29548,0.29548,0.682919,0.29548,0.307985,0,7,0.4,3
2026/6/16 14:19,563,0.29548,0.29548,0.527944,0.29548,0.308455,0,7,0.4,3
2026/6/16 14:19,564,2.13348,0.29548,0.434958,2.223138,2.447284,1,7,0.4,3
2026/6/16 14:19,565,2.13348,0.29548,0.379167,2.223138,2.447284,1,7,0.4,3
2026/6/16 14:19,566,0.29548,0.29548,0.345692,0.29548,0.304194,0,7,0.4,3
2026/6/16 14:19,567,0.29548,0.29548,0.325607,0.29548,0.301963,0,7,0.4,3
2026/6/16 14:19,568,2.13348,0.29548,0.313556,2.223138,2.447284,1,7,0.4,3
2026/6/16 14:19,569,1.360679,1.360679,0.732405,1.371382,1.371382,0,7,0.4,3
2026/6/16 14:19,570,2.13348,2.13348,1.292835,2.223138,2.447284,0,7,0.4,3
2026/6/16 14:19,571,1.232466,1.232466,1.268688,1.236894,1.236894,0,7,0.4,3
